Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320096,1,OK,0.7082139,-0.6974599,-0.1094658,0.0000000,-6.423,-47.881,-117.527,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320104,1,OK,0.7075259,-0.6984983,-0.1072717,0.0000000,-8.049,-47.827,-116.889,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320112,1,OK,0.7070199,-0.6992438,-0.1057405,0.0000000,-9.399,-47.805,-116.677,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320120,1,OK,0.7070284,-0.6994453,-0.1043410,0.0000000,-10.350,-47.799,-116.528,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320128,1,OK,0.7066804,-0.7000451,-0.1026633,0.0000000,-11.403,-47.752,-116.292,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320136,1,OK,0.7054375,-0.7014618,-0.1015349,0.0000000,-12.820,-47.778,-115.977,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320144,1,OK,0.7040813,-0.7029905,-0.1003689,0.0000000,-14.370,-47.743,-115.552,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320152,1,OK,0.7027091,-0.7044111,-0.1000246,0.0000000,-15.690,-47.689,-115.327,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320160,1,OK,0.7013081,-0.7060493,-0.0982917,0.0000000,-16.586,-47.673,-115.073,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320168,1,OK,0.7000379,-0.7074656,-0.0971564,0.0000000,-17.358,-47.714,-114.857,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320176,1,OK,0.6989384,-0.7087159,-0.0959523,0.0000000,-18.223,-47.683,-114.772,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320184,1,OK,0.6981980,-0.7096526,-0.0944075,0.0000000,-19.143,-47.629,-114.750,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320192,1,OK,0.6977443,-0.7100288,-0.0949316,0.0000000,-20.077,-47.593,-114.715,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320200,1,OK,0.6970797,-0.7104901,-0.0963522,0.0000000,-21.091,-47.561,-114.748,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320208,1,OK,0.6965552,-0.7107533,-0.0981861,0.0000000,-22.091,-47.537,-114.726,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320216,1,OK,0.6959754,-0.7112249,-0.0988810,0.0000000,-23.207,-47.483,-114.755,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320224,1,OK,0.6951404,-0.7120596,-0.0987464,0.0000000,-24.277,-47.471,-114.820,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320232,1,OK,0.6945081,-0.7126969,-0.0985988,0.0000000,-25.357,-47.457,-115.010,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320240,1,OK,0.6938499,-0.7135759,-0.0968596,0.0000000,-26.425,-47.358,-115.301,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320248,1,OK,0.6933984,-0.7141532,-0.0958328,0.0000000,-27.487,-47.370,-115.617,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320256,1,OK,0.6932393,-0.7144730,-0.0945919,0.0000000,-28.602,-47.319,-115.785,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320264,1,OK,0.6927964,-0.7151288,-0.0928651,0.0000000,-29.740,-47.311,-115.673,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320272,1,OK,0.6924432,-0.7156227,-0.0916869,0.0000000,-30.863,-47.227,-115.839,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320280,1,OK,0.6930371,-0.7149538,-0.0924151,0.0000000,-31.638,-47.162,-115.884,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320288,1,OK,0.6929736,-0.7149595,-0.0928472,0.0000000,-32.451,-47.121,-116.077,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320296,1,OK,0.6929057,-0.7151115,-0.0921805,0.0000000,-33.506,-47.066,-116.527,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320304,1,OK,0.6927424,-0.7153596,-0.0914800,0.0000000,-34.668,-47.024,-116.895,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320312,1,OK,0.6925644,-0.7156293,-0.0907151,0.0000000,-35.990,-46.972,-117.398,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320320,1,OK,0.6923702,-0.7159123,-0.0899618,0.0000000,-37.214,-46.963,-118.003,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320328,1,OK,0.6922368,-0.7160744,-0.0896975,0.0000000,-37.983,-46.926,-118.604,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320336,1,OK,0.6921613,-0.7161590,-0.0896053,0.0000000,-38.669,-46.925,-119.159,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320344,1,OK,0.6923285,-0.7159582,-0.0899175,0.0000000,-39.306,-46.821,-119.752,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320352,1,OK,0.6926525,-0.7154215,-0.0916766,0.0000000,-39.871,-46.818,-120.229,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320360,1,OK,0.6926639,-0.7154745,-0.0911756,0.0000000,-40.383,-46.739,-120.662,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320368,1,OK,0.6925017,-0.7156273,-0.0912083,0.0000000,-40.988,-46.692,-121.292,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320376,1,OK,0.6924343,-0.7155537,-0.0922915,0.0000000,-41.531,-46.680,-121.979,0.0000000,0
