Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256904,1,OK,0.8156525,-0.3994452,-0.4185147,0.0000000,53.943,44.471,-105.021,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256912,1,OK,0.8170189,-0.3980703,-0.4171573,0.0000000,53.942,44.787,-107.107,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256920,1,OK,0.8182811,-0.3967696,-0.4159206,0.0000000,53.945,44.871,-109.118,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256928,1,OK,0.8196911,-0.3958905,-0.4139773,0.0000000,53.935,44.889,-110.920,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256936,1,OK,0.8208821,-0.3953561,-0.4121240,0.0000000,53.914,44.841,-112.626,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256944,1,OK,0.8220055,-0.3951451,-0.4100821,0.0000000,53.897,44.534,-114.205,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256952,1,OK,0.8231938,-0.3948626,-0.4079651,0.0000000,53.857,44.151,-115.772,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256960,1,OK,0.8243605,-0.3941150,-0.4063289,0.0000000,53.844,43.694,-117.264,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256968,1,OK,0.8253809,-0.3929347,-0.4053994,0.0000000,53.767,43.076,-118.966,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256976,1,OK,0.8265001,-0.3916914,-0.4043211,0.0000000,53.718,42.209,-120.862,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256984,1,OK,0.8275167,-0.3903798,-0.4035091,0.0000000,53.692,41.241,-123.041,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,256992,1,OK,0.8288864,-0.3884043,-0.4026034,0.0000000,53.631,40.146,-125.292,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257000,1,OK,0.8303051,-0.3867928,-0.4012290,0.0000000,53.625,38.835,-127.417,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257008,1,OK,0.8317824,-0.3849991,-0.3998922,0.0000000,53.586,37.620,-129.528,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257016,1,OK,0.8331191,-0.3841275,-0.3979430,0.0000000,53.552,36.161,-131.392,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257024,1,OK,0.8344187,-0.3831366,-0.3961715,0.0000000,53.438,34.674,-133.035,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257032,1,OK,0.8349316,-0.3828274,-0.3953889,0.0000000,53.410,32.999,-135.019,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257040,1,OK,0.8364316,-0.3814694,-0.3935268,0.0000000,53.381,31.085,-136.668,0.0000000,0
