Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471560,1,OK,0.6138376,-0.7617566,-0.2071963,0,-1.487,-45.496,-81.691,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471568,1,OK,0.6146293,-0.7602434,-0.2103826,0,-0.528,-45.468,-81.901,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471576,1,OK,0.6148538,-0.7586542,-0.2154034,0,0.356,-45.511,-82.214,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471584,1,OK,0.6149843,-0.7574895,-0.2190983,0,1.242,-45.537,-82.336,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471592,1,OK,0.615343,-0.7566972,-0.2208218,0,2.153,-45.56,-82.494,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471600,1,OK,0.6161641,-0.7557667,-0.2217171,0,3.134,-45.6,-82.539,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471608,1,OK,0.6170386,-0.7547585,-0.2227174,0,4.014,-45.594,-82.619,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471616,1,OK,0.6175806,-0.7537198,-0.2247234,0,4.876,-45.581,-82.733,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471624,1,OK,0.6177933,-0.7528134,-0.2271639,0,5.709,-45.607,-82.967,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471632,1,OK,0.618387,-0.7519006,-0.2285672,0,6.567,-45.612,-83.115,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471640,1,OK,0.6194963,-0.7507329,-0.2294001,0,7.35,-45.598,-83.4,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471648,1,OK,0.6206207,-0.7495881,-0.2301035,0,8.164,-45.589,-83.652,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471656,1,OK,0.621295,-0.7486773,-0.2312463,0,8.996,-45.61,-84.015,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471664,1,OK,0.6226808,-0.7475898,-0.2310369,0,9.77,-45.572,-84.205,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471672,1,OK,0.6237019,-0.7463153,-0.2323991,0,10.41,-45.568,-84.607,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471680,1,OK,0.6245175,-0.7451388,-0.2339787,0,10.992,-45.546,-84.89,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471688,1,OK,0.6252167,-0.7440892,-0.2354472,0,11.468,-45.529,-85.296,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471696,1,OK,0.6261175,-0.7432239,-0.235786,0,11.894,-45.556,-85.715,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471704,1,OK,0.6276184,-0.7424911,-0.2340985,0,12.272,-45.582,-86.127,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471712,1,OK,0.6293109,-0.7418272,-0.2316465,0,12.627,-45.59,-86.568,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471720,1,OK,0.6306663,-0.7413618,-0.22944,0,12.903,-45.586,-87.081,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471728,1,OK,0.631396,-0.7410673,-0.2283818,0,13.11,-45.602,-87.782,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471736,1,OK,0.6322458,-0.7411503,-0.2257465,0,13.361,-45.569,-88.246,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471744,1,OK,0.6329449,-0.7411231,-0.2238688,0,13.537,-45.561,-88.858,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471752,1,OK,0.6337979,-0.7409346,-0.2220723,0,13.647,-45.562,-89.351,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471760,1,OK,0.6343656,-0.7405994,-0.2215692,0,13.684,-45.577,-89.958,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471768,1,OK,0.6346355,-0.7400379,-0.2226697,0,13.626,-45.601,-90.724,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471776,1,OK,0.6352011,-0.7396153,-0.2224608,0,13.546,-45.536,-91.404,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471784,1,OK,0.6354636,-0.7392781,-0.2228314,0,13.513,-45.49,-91.997,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471792,1,OK,0.6358705,-0.7389371,-0.222802,0,13.401,-45.463,-92.643,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471800,1,OK,0.6365208,-0.7387392,-0.2215981,0,13.304,-45.502,-93.262,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471808,1,OK,0.6370285,-0.7390808,-0.2189845,0,13.167,-45.467,-93.869,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472024,1,OK,0.6255854,-0.7545677,-0.1981678,0,-0.605,-45.332,-94.046,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472032,1,OK,0.6250982,-0.7562032,-0.1934141,0,-1.577,-45.281,-93.053,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472040,1,OK,0.624369,-0.7575418,-0.1905092,0,-2.594,-45.298,-92.255,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472048,1,OK,0.6227705,-0.7591517,-0.1893296,0,-3.53,-45.317,-91.503,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472056,1,OK,0.6211594,-0.7607743,-0.1881049,0,-4.421,-45.34,-90.832,0,0
