Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345584,1,OK,0.9962314,-0.0646307,-0.0578427,0,-23.342,-2.354,-71.284,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345592,1,OK,0.9962588,-0.064398,-0.0576315,0,-23.118,-4.866,-71.236,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345600,1,OK,0.9961944,-0.0648792,-0.0582017,0,-22.885,-7.469,-71.166,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345608,1,OK,0.9960346,-0.0666245,-0.0589593,0,-22.634,-10.139,-71.066,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345616,1,OK,0.9960454,-0.0663335,-0.0591061,0,-22.164,-12.591,-70.994,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345624,1,OK,0.9956418,-0.0698274,-0.0618192,0,-21.292,-15.136,-70.858,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345632,1,OK,0.9951834,-0.0759302,-0.0620047,0,-20.572,-16.976,-70.929,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345640,1,OK,0.9944506,-0.0845265,-0.0626362,0,-19.609,-17.712,-70.789,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345648,1,OK,0.9937603,-0.0929228,-0.0616916,0,-18.147,-17.934,-70.821,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345656,1,OK,0.994695,-0.088247,-0.0528613,0,-15.902,-17.528,-70.544,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345664,1,OK,0.9948927,-0.0836302,-0.0565192,0,-13.074,-18.145,-70.57,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345672,1,OK,0.9955954,-0.0724109,-0.0595526,0,-11.012,-18.064,-70.542,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345680,1,OK,0.9956885,-0.0651738,-0.0660066,0,-9.54,-17.747,-70.364,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345688,1,OK,0.9953671,-0.0620773,-0.0734221,0,-8.103,-17.688,-70.292,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345696,1,OK,0.9954483,-0.058879,-0.0749401,0,-6.53,-17.405,-70.399,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345704,1,OK,0.9958255,-0.0575696,-0.0708328,0,-4.493,-16.993,-70.322,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345712,1,OK,0.9960418,-0.0576313,-0.0676712,0,-2.03,-16.548,-70.309,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345720,1,OK,0.9960001,-0.0589972,-0.0671059,0,0.325,-16.256,-70.249,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345728,1,OK,0.9961983,-0.0576074,-0.0653481,0,2.546,-15.605,-70.217,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345736,1,OK,0.9961448,-0.0575463,-0.0662121,0,4.913,-15.017,-70.157,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345744,1,OK,0.9961546,-0.0571333,-0.0664216,0,7.361,-14.383,-70.148,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345752,1,OK,0.9964464,-0.0552071,-0.0636147,0,10.062,-13.271,-70.204,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345760,1,OK,0.9963789,-0.0545531,-0.0652158,0,12.828,-12.132,-70.217,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345768,1,OK,0.9964291,-0.0530935,-0.0656521,0,15.125,-10.988,-70.224,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345776,1,OK,0.9965139,-0.0500513,-0.0667452,0,17.56,-9.513,-70.207,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345784,1,OK,0.9962519,-0.0494976,-0.0709378,0,19.874,-8.352,-70.058,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345792,1,OK,0.9961774,-0.0464811,-0.07396,0,22.074,-6.962,-70.063,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345800,1,OK,0.9961247,-0.0445102,-0.0758582,0,24.309,-5.389,-69.969,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345808,1,OK,0.9960532,-0.0430863,-0.0775986,0,26.214,-3.885,-69.9,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345816,1,OK,0.9959922,-0.0402073,-0.0798929,0,27.973,-2.2,-69.942,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345824,1,OK,0.9960341,-0.0387661,-0.0800828,0,29.785,-0.337,-69.888,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345832,1,OK,0.9962006,-0.0377841,-0.0784654,0,31.345,1.555,-69.711,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345840,1,OK,0.9961712,-0.0374924,-0.0789763,0,32.721,3.278,-69.674,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345848,1,OK,0.9961539,-0.0376078,-0.079139,0,33.846,4.98,-69.686,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345856,1,OK,0.9963335,-0.0369962,-0.0771418,0,34.687,6.872,-69.607,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345864,1,OK,0.996492,-0.0369312,-0.0750989,0,35.5,8.789,-69.49,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345872,1,OK,0.9966356,-0.0385217,-0.0723436,0,36.058,10.582,-69.359,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345880,1,OK,0.9967975,-0.0370265,-0.0708793,0,36.392,12.494,-69.232,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345888,1,OK,0.9967941,-0.035847,-0.0715298,0,36.647,14.287,-69.181,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345896,1,OK,0.9968215,-0.0351584,-0.0714899,0,36.713,16.055,-69.084,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345904,1,OK,0.9969186,-0.0335748,-0.0708951,0,36.566,17.863,-69.106,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345912,1,OK,0.9971127,-0.0325841,-0.0685897,0,35.96,19.433,-69.064,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345920,1,OK,0.9970655,-0.0340811,-0.068548,0,35.476,21.123,-69.017,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345928,1,OK,0.9971742,-0.0310655,-0.0684006,0,34.823,22.762,-68.991,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345936,1,OK,0.9969879,-0.0334009,-0.069996,0,34.332,24.223,-69.087,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345944,1,OK,0.9971331,-0.0336494,-0.0677742,0,33.457,25.851,-69.03,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345952,1,OK,0.9972275,-0.0348409,-0.0657526,0,32.537,27.348,-69.006,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345960,1,OK,0.9974109,-0.0345164,-0.0630883,0,31.752,28.578,-68.953,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345968,1,OK,0.9974692,-0.0318281,-0.0635778,0,31.156,30.071,-68.791,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345976,1,OK,0.9971907,-0.0349351,-0.0662594,0,30.56,31.284,-68.845,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345984,1,OK,0.9972325,-0.0303632,-0.0678629,0,29.888,32.89,-68.695,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,345992,1,OK,0.997095,-0.0330034,-0.0686459,0,29.327,33.919,-68.756,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346000,1,OK,0.9971117,-0.0320251,-0.0688662,0,28.602,34.899,-68.759,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346008,1,OK,0.997154,-0.0305853,-0.0689095,0,27.773,35.941,-68.704,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346016,1,OK,0.9970488,-0.0344732,-0.0685946,0,26.805,36.572,-68.843,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346024,1,OK,0.99716,-0.0341116,-0.0671447,0,25.917,37.394,-68.788,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346032,1,OK,0.9972014,-0.033937,-0.0666161,0,25.301,38.169,-68.952,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346040,1,OK,0.9973686,-0.0301413,-0.0659341,0,24.788,38.835,-68.719,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346048,1,OK,0.997126,-0.034081,-0.0676631,0,23.955,39.183,-68.741,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346056,1,OK,0.9970321,-0.0376657,-0.0671434,0,22.699,39.346,-68.687,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346064,1,OK,0.9970354,-0.039329,-0.0661332,0,21.477,39.34,-68.832,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346072,1,OK,0.9970252,-0.0408795,-0.065343,0,19.915,39.142,-68.929,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346080,1,OK,0.9969856,-0.0430585,-0.0645426,0,18.15,38.66,-68.878,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346088,1,OK,0.9969471,-0.0452437,-0.0636356,0,16.647,37.853,-68.892,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346096,1,OK,0.9969479,-0.0469043,-0.0624095,0,15.378,36.933,-69.023,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346104,1,OK,0.9969675,-0.047989,-0.0612604,0,14.284,35.901,-69.064,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346112,1,OK,0.9970968,-0.0478431,-0.0592365,0,13.235,34.953,-68.777,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346120,1,OK,0.9962649,-0.0618412,-0.0602647,0,11.954,32.614,-69.612,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346128,1,OK,0.9964326,-0.0548068,-0.0641736,0,10.976,31.222,-69.399,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346136,1,OK,0.9965661,-0.0511603,-0.0651045,0,9.709,29.742,-69.249,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346144,1,OK,0.9967279,-0.054809,-0.0594099,0,8.105,27.456,-69.053,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346152,1,OK,0.9961607,-0.0655192,-0.0580607,0,6.731,24.171,-69.541,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346160,1,OK,0.9969317,-0.0549422,-0.055754,0,6.291,23.803,-69.202,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346168,1,OK,0.9947399,-0.0796855,-0.0643649,0,6.995,21.875,-70.285,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346184,1,OK,0.9969302,-0.054756,-0.0559637,0,4.341,15.491,-69.729,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346192,1,OK,0.9965754,-0.054297,-0.0623637,0,2.828,12.436,-69.794,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346200,1,OK,0.9963595,-0.054204,-0.0658001,0,1.248,9.372,-70.056,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346208,1,OK,0.9962552,-0.0554455,-0.0663431,0,-0.259,6.269,-70.285,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346216,1,OK,0.9963955,-0.0551457,-0.0644592,0,-1.839,3.225,-70.409,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346224,1,OK,0.9963914,-0.0569106,-0.0629703,0,-3.347,0.105,-70.403,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346232,1,OK,0.9961546,-0.0604072,-0.0634586,0,-4.642,-3.194,-70.514,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346240,1,OK,0.9959773,-0.0629204,-0.0637987,0,-5.791,-6.403,-70.576,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346248,1,OK,0.9960626,-0.0621931,-0.0631773,0,-7.024,-9.313,-70.649,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346256,1,OK,0.995794,-0.0659247,-0.0636256,0,-8.341,-12.491,-70.382,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346264,1,OK,0.9958555,-0.0663673,-0.062187,0,-9.816,-15.309,-70.288,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346272,1,OK,0.9948037,-0.0780571,-0.0653652,0,-10.96,-18.554,-70.465,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346280,1,OK,0.9949599,-0.0836584,-0.0552811,0,-10.872,-19.658,-70.339,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346288,1,OK,0.9954708,-0.0838979,-0.0447104,0,-9.797,-20.425,-70.359,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346296,1,OK,0.9956737,-0.0819102,-0.0438714,0,-8.566,-21.483,-70.304,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346304,1,OK,0.9955688,-0.0801558,-0.049172,0,-7.94,-22.049,-70.251,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346312,1,OK,0.9953386,-0.0780566,-0.0566412,0,-7.7,-22.062,-70.178,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346320,1,OK,0.9954021,-0.0731595,-0.0618253,0,-7.615,-21.914,-70.139,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346328,1,OK,0.99544,-0.0682673,-0.0666235,0,-7.531,-21.872,-70.218,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346336,1,OK,0.9954902,-0.0623339,-0.0715109,0,-7.438,-21.691,-70.241,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346344,1,OK,0.9951768,-0.0595154,-0.077981,0,-7.207,-21.625,-70.172,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346352,1,OK,0.9951922,-0.0572752,-0.0794482,0,-6.697,-21.258,-70.224,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346360,1,OK,0.9953679,-0.0562752,-0.0779481,0,-5.671,-20.728,-70.192,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346368,1,OK,0.9953931,-0.0577591,-0.0765269,0,-4.267,-20.25,-70.158,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346376,1,OK,0.995541,-0.0580299,-0.074368,0,-2.893,-19.565,-70.138,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,346384,1,OK,0.9956546,-0.0575125,-0.0732404,0,-1.863,-18.894,-70.121,0,0
